"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0044272","sulfur compound biosynthetic process",148,-0.627224729996239,-1.49511140644705,1.04827177160738e-10,5.4454959925078e-09,3.80107409704725e-09,4025,"tags=45%, list=20%, signal=36%","820128/838210/828100/834634/832366/816271/821327/830339/842375/843612/816239/841863/836210/821203/837277/842554/838440/844013/830740/820951/821845/816232/816765/818937/815134/819654/830662/842897/842553/826811/822181/816241/840011/827715/843749/832797/835006/836263/840346/825068/818912/818024/832872/839891/824770/819826/830153/819022/815963/819845/818978/837610/831270/821508/828409/818382/838211/821147/821003/825167/826975/832365/827011/817513/825376/831660/835567"
"GO:0010027","thylakoid membrane organization",48,-0.784398927440115,-1.8052711898636,1.11149323189901e-10,5.6258657429965e-09,3.9269760878699e-09,2134,"tags=65%, list=11%, signal=58%","818514/817569/826935/823899/819185/832346/831086/831975/833476/827759/840099/825466/822055/827144/840144/835467/816386/818051/832500/843812/829306/842072/814640/830699/842833/840472/816623/817429/817646/820461/841033"
"GO:0009668","plastid membrane organization",52,-0.764030634488616,-1.76178143682407,2.2339638854615e-10,1.10246117747525e-08,7.69541770018186e-09,2134,"tags=62%, list=11%, signal=55%","818514/817569/826935/823899/819185/832346/831086/831975/833476/827759/840099/825466/822055/827144/840144/835467/816386/818051/832500/843812/829306/842072/814640/830699/842833/840472/816623/817429/817646/820461/841033/818854"
"GO:0006006","glucose metabolic process",48,-0.777770327777405,-1.79001566160927,2.58980788933954e-10,1.24689774964787e-08,8.7036162442759e-09,2125,"tags=44%, list=11%, signal=39%","816505/828758/836559/822349/836609/828564/819826/842072/833559/840953/816652/828759/824710/824572/837904/824746/820461/840895/830052/822277/837848"
"GO:0017014","protein nitrosylation",15,-0.941301393013107,-1.94105700178589,3.05369086903811e-10,1.36999676715483e-08,9.56287403725093e-09,910,"tags=80%, list=5%, signal=76%","833461/841757/824462/839433/824710/832185/837455/820461/840098/827877/822277/825866"
"GO:0018119","peptidyl-cysteine S-nitrosylation",15,-0.941301393013107,-1.94105700178589,3.05369086903811e-10,1.36999676715483e-08,9.56287403725093e-09,910,"tags=80%, list=5%, signal=76%","833461/841757/824462/839433/824710/832185/837455/820461/840098/827877/822277/825866"
"GO:0006520","amino acid metabolic process",355,-0.561521914395261,-1.35911233408554,2.9732623997994e-10,1.36999676715483e-08,9.56287403725093e-09,3834,"tags=35%, list=19%, signal=29%","835900/827386/842096/820320/830442/837292/842579/828226/832366/816271/838140/843393/830897/816758/830067/843612/835286/818078/821577/830888/822508/817952/821282/818195/836210/819608/837725/821203/824825/829518/819954/838445/819009/818326/840076/817290/820166/830959/817673/817519/822396/829428/837166/820660/821845/837734/828586/816232/828797/843236/817126/843742/831490/816765/843587/821977/835587/821482/828736/825755/835895/815134/819654/830108/828213/818115/840006/829387/831533/835328/820551/834875/838046/844399/841273/824493/840011/827715/843222/831061/831612/834407/824706/832343/829510/836550/825068/818912/844282/834962/832872/824983/836625/815029/818402/837509/842175/819022/831738/843886/821584/818978/831270/826458/821508/821287/828460/831255/821147/821003/824015/825167/825030/818104/840141/832365/825376/842908/830292/833535/831660/837733/829438/829949"
"GO:1901137","carbohydrate derivative biosynthetic process",250,-0.584924697075519,-1.40985197624162,3.6821102957136e-10,1.6152190497197e-08,1.12745786598576e-08,4208,"tags=33%, list=21%, signal=27%","820447/843505/839197/820128/838210/827853/5007686/828100/839224/841590/832366/827448/823847/821577/824889/835110/833937/833928/836210/839993/821663/842670/834060/837277/819415/842554/838440/834088/841733/838204/824612/844013/816487/818892/816715/820294/837716/816765/818580/842871/830662/842897/842553/818069/826811/831882/839531/824930/843749/836263/825068/818912/818212/831769/824770/820656/821399/834685/830153/827987/826702/829306/815963/834749/842072/820140/831270/836451/821508/828409/838211/832497/837341/826975/826515/816652/832365/827011/824710/829359/820461/826551/825797"
"GO:0006631","fatty acid metabolic process",239,-0.585267670302047,-1.40979369583494,7.55888596959901e-10,3.24374802260618e-08,2.26420634650002e-08,3828,"tags=38%, list=19%, signal=31%","837117/827386/820257/821967/831406/822102/839434/831484/838528/843628/824005/827955/818379/831751/828553/827089/819664/839462/829574/841787/841367/819205/840138/827835/825492/829413/836457/830880/830740/822525/826580/816893/844094/839932/842561/837888/841699/816756/837147/830912/818437/819337/834300/828213/817570/824702/820773/816892/830441/824779/836519/824208/819070/834946/823942/835006/828019/841900/842961/815998/820812/839053/841905/834671/837386/815152/839891/820216/817548/819826/831500/817165/827018/837377/843835/819845/835369/829954/837610/820828/833497/817694/818382/820288/822168/840069/829220/834273/828608/843182/823650/830825"
"GO:0008610","lipid biosynthetic process",488,-0.537827608877423,-1.30526132158671,9.62458653921624e-10,4.04232634647082e-08,2.82163130567392e-08,4177,"tags=33%, list=21%, signal=27%","841665/838125/831913/836618/824592/5007686/830073/837117/830014/823632/821967/831406/822102/825825/819146/836690/819123/829617/842775/823914/844425/832804/828374/839113/833818/818664/844237/834284/824669/835334/820667/824885/839703/818379/836666/835105/831751/828553/824460/833937/824229/819664/827430/829574/841367/831009/819205/819424/844284/819415/838801/843941/840138/819009/820679/826819/837254/825233/817805/819779/816538/814779/836457/830880/826594/818514/829435/830740/822525/843028/837626/837193/836367/842561/844185/837888/817234/841699/837990/816756/837147/830912/823899/824479/819337/840007/830751/828213/829181/817570/835889/824702/830441/821324/824779/836519/820185/819070/842700/821181/821206/5007993/835006/834828/842541/841900/840112/842961/819647/826564/840067/815998/820812/839053/841905/834671/815152/839891/820216/824770/836280/817548/831216/831500/838621/817165/827018/836289/835806/829306/843835/827061/842776/819845/835369/842072/841575/837610/820828/814873/836400/841281/833497/830453/827479/817694/818382/820288/822168/821519/834757/831587/836181/829220/834273/821788/828608/843182/836838/823650/827230/820461/837953"
"GO:1901135","carbohydrate derivative metabolic process",471,-0.53730233638313,-1.30366402498944,1.37606924794304e-09,5.65908478216576e-08,3.9501636963979e-08,4208,"tags=32%, list=21%, signal=26%","820447/843505/839197/829451/829420/820128/838210/827853/839572/844291/5007686/828100/843207/839224/829931/841590/832366/832004/817847/827448/824098/842928/823847/832371/839113/837064/818664/831373/839077/821577/839601/824889/819820/826805/830471/821012/835110/833937/833928/836210/839993/821663/818752/842670/834060/837277/819415/842554/832513/838440/834088/821937/840138/841733/838204/840001/824612/814779/844013/816487/2746201/816505/834479/831596/818892/828758/816715/836559/820294/837716/824634/816765/830522/818580/823899/820887/822349/828538/842871/830662/842897/842553/818069/826811/841842/830758/829880/831882/839531/824930/821181/843749/836263/839602/825068/818912/818212/828564/831769/821313/824770/836280/820656/821399/834685/830153/827987/826702/819639/829306/815963/835369/834749/842072/833559/820140/831270/836451/821508/836400/828409/821870/838211/840953/832497/837341/826975/841670/826515/836181/832667/816652/828759/832365/827011/824710/836262/824572/827230/837904/837095/824746/829359/820461/832669/820639/826551/825797/825246/830052"
"GO:0009451","RNA modification",332,-0.556747468208142,-1.34756036222733,1.59878335038403e-09,6.44081292583281e-08,4.49582686498968e-08,7320,"tags=57%, list=37%, signal=37%","10723051/838561/817933/825289/827662/825028/836038/834446/829454/843585/840229/827250/838625/830155/821701/818272/816062/832746/830542/818707/835172/837450/837671/834819/829234/822496/827825/817307/824504/837325/820586/841795/827609/839252/830748/821229/827142/821984/842125/821914/832769/816226/820601/839769/829746/828375/814804/821621/823940/843226/840315/834039/835362/820912/815845/824822/824778/822194/818003/830161/821107/816576/840033/843802/834252/820029/843483/834796/829378/814867/838009/5008150/829957/829871/6241165/6240220/10723034/825464/818667/829665/820319/830107/836782/824910/840538/814680/839478/816772/822494/819143/838612/827139/827041/843540/821840/827057/838340/818309/837439/827390/829546/820701/829193/831647/817582/818308/833931/838218/827926/819698/821430/842111/842263/833731/824078/841449/837510/5008030/826999/835579/822262/817526/831312/831168/834401/814827/829892/841424/837825/831717/835107/816642/842970/830927/838121/819880/825757/843487/839572/824800/837723/825512/836224/831632/839283/827584/827747/816569/838630/821966/838429/819864/825526/841167/824867/822275/834949/841872/835546/820653/819181/818091/828842/832126/844136/835188/843687/822476/831116/835668/828265/831391/842318/830958/830714/821779/843937/815830/821642/837634/818500/820508/822292/831297/818550/835090/829791/837685/830724/828579"
"GO:0042274","ribosomal small subunit biogenesis",76,-0.691740416957626,-1.62251005649205,2.48044659938127e-09,9.79280317435724e-08,6.83558862861069e-08,3057,"tags=37%, list=15%, signal=31%","838833/828333/819179/818985/820170/843064/824161/826873/818377/824818/824290/824424/818500/836535/832138/815456/836779/817766/832832/821308/834844/818188/824556/821120/825283/820324/831956/832151"
"GO:0072522","purine-containing compound biosynthetic process",101,-0.662997314219736,-1.56824538788873,2.57646257981056e-09,9.97242575009028e-08,6.96096907527765e-08,4317,"tags=41%, list=22%, signal=32%","830985/843505/841590/834634/821327/827448/842375/844345/816239/829626/841863/821663/829848/842670/838204/816487/818892/820951/828353/818069/822181/816241/831882/824930/835006/840346/818024/839891/819826/827987/826702/819845/834749/820140/837610/836451/818382/826515/829359/826551/825797"
"GO:1901293","nucleoside phosphate biosynthetic process",145,-0.615056708143447,-1.46580526992951,3.21335673752407e-09,1.21983965382164e-07,8.5147448773664e-08,4208,"tags=37%, list=21%, signal=29%","820447/843505/839197/830732/841590/834634/821327/827448/842375/823847/821577/816239/829626/833928/841863/839993/821663/829848/842670/834088/841733/838204/824612/816487/818892/820951/816715/843535/818069/822181/816241/824930/835006/840346/818024/839891/824770/820656/819826/821399/834685/827987/826702/819845/834749/837610/836451/818382/837341/826515/829359/826551/825797"
"GO:0009639","response to red or far red light",240,-0.570083877164309,-1.37326427588898,7.16850508096548e-09,2.66993000562752e-07,1.86366894756381e-07,4877,"tags=35%, list=24%, signal=26%","842538/5007837/830543/820716/824703/831368/841717/843693/829913/830297/838125/827051/825054/838421/825358/830884/843393/834570/836463/5007942/839300/841922/831902/833982/829361/816703/834301/818887/834784/828629/824637/818596/817696/836466/817134/836013/816538/843330/829435/829628/843890/835507/822525/814823/832518/837990/818341/819401/841671/822160/836248/837417/837576/838057/818029/836244/828839/827568/832368/819992/829902/838761/822519/820961/830041/836289/837376/830029/831453/817016/837113/836451/818903/817694/826470/825147/832370/836838/844173/822391/818854/815055/815058"
"GO:0042548","regulation of photosynthesis, light reaction",27,-0.833306203728989,-1.84738536248566,1.01651900863345e-08,3.64837913280441e-07,2.54664762162906e-07,2649,"tags=63%, list=13%, signal=55%","829696/830772/829484/840099/843222/831741/821399/820828/843491/829220/842016/821137/817646/843099/824246/817606/836789"
"GO:0006081","aldehyde metabolic process",55,-0.731251963535088,-1.69247013877998,1.01594669612745e-08,3.64837913280441e-07,2.54664762162906e-07,2178,"tags=40%, list=11%, signal=36%","814779/829548/834479/836175/823899/838849/834300/835061/821181/835440/820255/829782/818402/831738/819639/836400/837731/836181/816652/824710/836262/827230"
"GO:0071806","protein transmembrane transport",103,-0.653126059651453,-1.54549141499508,1.07957517210454e-08,3.80550248166851e-07,2.65632312083618e-07,3731,"tags=38%, list=19%, signal=31%","842040/831041/843204/832282/830005/818152/819982/828936/819396/844294/820197/828494/819185/835398/836579/824048/835665/820876/819589/831524/832368/835467/816386/823827/837205/830369/820144/816018/816936/832987/835320/814640/832327/830273/838623/819358/817439/816623/817429"
"GO:1901607","alpha-amino acid biosynthetic process",153,-0.60692858493375,-1.44738791695295,1.22057248254896e-08,4.22703522903799e-07,2.95056210462898e-07,3834,"tags=44%, list=19%, signal=36%","835900/820320/830442/837292/828226/832366/816271/830897/830067/843612/835286/830888/818195/836210/819608/837725/821203/824825/819954/838445/818326/840076/820166/830959/817519/822396/820660/821845/828586/816232/828797/843742/831490/821482/815134/819654/828213/840006/829387/834875/838046/844399/840011/827715/831061/829510/825068/818912/832872/836625/837509/842175/819022/818978/831270/821287/831255/821147/824015/825167/825030/832365/825376/830292/833535/831660/829949"
"GO:0010207","photosystem II assembly",27,-0.831095559282504,-1.84248450830526,1.25569687053598e-08,4.27369934903109e-07,2.98313467065627e-07,2753,"tags=89%, list=14%, signal=77%","2745715/823814/837040/825208/842719/833476/829729/820740/839350/833461/841892/831799/840297/829678/841995/838243/843491/832376/816623/839449/824246/844245/826626/836789"
"GO:1905156","negative regulation of photosynthesis",13,-0.934312687693605,-1.87851247454678,1.59891531650097e-08,5.34959124537783e-07,3.73413050722529e-07,445,"tags=62%, list=2%, signal=60%","820828/829220/825414/819353/817646/843099/824246/836789"
"GO:0018193","peptidyl-amino acid modification",73,-0.682220226602938,-1.60073954949268,2.03988524212621e-08,6.71122244659524e-07,4.68457856481265e-07,3058,"tags=38%, list=15%, signal=33%","843534/834961/838430/839016/819878/839462/821911/827743/837964/830912/843915/840099/828791/843747/833461/841757/824462/839433/825414/824710/832185/825376/837455/820461/840098/827877/822277/825866"
